# ======================================================
# ======================================================
# [BEGIN] DEVELOPMENT INFORMATION:
# 
# Sample: Anoplate AnoBlack NiTE w/ Blast on Steel 1008 (So #: 1117496)
# Scatterometer: Wyant College's J&C RT-300S
# Light source: red laser (650 nm, 3.5mm spot diam.)
# Angles measured: (I,A,R) = (10:20:70, -90:10:90, -80:10:80)
# Number of measurements averaged: 6
# Blank dataset: 'blank_v2o0_20250911_eitherWayItsATragedy.xls'
# Dataset(s): 'NiTE_on_steel_v1o0A_20250915.xls', 'NiTE_on_steel_v1o0B_20250916.xls', 'NiTE_on_steel_v1o0C_20250916.xls'
# Processing script: 'process_RT300S_data_v1o0.m'
# Date(s) measured: 2025/09/15, 2025/09/16
# Note(s): - data from (A=[-90,0],R) and (A=[0,90],-R) considered unique because isotropic sample and therefore PlaneSymmetrical, hence 6 measurements from 3 datasets;
#          - TIS calculated over entire hemisphere, i.e., Az=[0,360), but only from BRDF values reported here so assuming BRDF=0 beyond Rz>=90
# Point of contact: Jacob P. Krell (jacobpkrell@arizona.edu)
# 
# [END] DEVELOPMENT INFORMATION.
# ======================================================
# ======================================================
# 
Source	Measured
Symmetry	PlaneSymmetrical
SpectralContent	Monochrome
ScatterType	BRDF
SampleRotation	1
0
AngleOfIncidence	4
10	30	50	70
ScatterAzimuth	19
0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180
ScatterRadial	12
0	5	10	15	20	30	40	50	60	70	80	90

Monochrome
DataBegin
TIS	0.093461
6.039e-02	5.704e-02	5.082e-02	4.515e-02	3.993e-02	2.987e-02	2.056e-02	1.346e-02	9.014e-03	5.928e-03	4.099e-03	3.717e-03
6.039e-02	5.766e-02	5.085e-02	4.567e-02	4.062e-02	3.051e-02	2.084e-02	1.374e-02	9.236e-03	6.175e-03	4.462e-03	0.000e+00
6.039e-02	5.892e-02	5.376e-02	4.815e-02	4.259e-02	3.185e-02	2.164e-02	1.431e-02	9.544e-03	6.478e-03	4.796e-03	0.000e+00
6.039e-02	5.918e-02	5.295e-02	4.931e-02	4.400e-02	3.240e-02	2.193e-02	1.468e-02	9.973e-03	6.974e-03	5.059e-03	0.000e+00
6.039e-02	5.624e-02	5.029e-02	4.913e-02	4.437e-02	3.295e-02	2.272e-02	1.536e-02	1.039e-02	7.408e-03	5.642e-03	0.000e+00
6.039e-02	5.465e-02	4.864e-02	4.297e-02	4.474e-02	3.336e-02	2.354e-02	1.593e-02	1.096e-02	7.729e-03	6.085e-03	0.000e+00
6.039e-02	5.451e-02	4.889e-02	4.317e-02	3.985e-02	3.414e-02	2.405e-02	1.661e-02	1.153e-02	8.295e-03	6.549e-03	0.000e+00
6.039e-02	5.463e-02	4.916e-02	4.304e-02	3.788e-02	3.283e-02	2.471e-02	1.731e-02	1.221e-02	8.858e-03	7.075e-03	0.000e+00
6.039e-02	5.511e-02	4.931e-02	4.297e-02	3.713e-02	2.673e-02	1.889e-02	1.755e-02	1.277e-02	9.646e-03	7.738e-03	0.000e+00
6.039e-02	5.758e-02	5.010e-02	4.380e-02	3.780e-02	2.703e-02	1.836e-02	1.262e-02	8.668e-03	5.831e-03	0.000e+00	0.000e+00
6.039e-02	5.567e-02	5.012e-02	4.429e-02	3.835e-02	2.747e-02	1.897e-02	1.310e-02	8.972e-03	5.958e-03	0.000e+00	0.000e+00
6.039e-02	5.532e-02	5.016e-02	4.476e-02	3.900e-02	2.815e-02	1.991e-02	1.365e-02	9.406e-03	5.971e-03	0.000e+00	0.000e+00
6.039e-02	5.553e-02	5.078e-02	4.547e-02	3.995e-02	2.894e-02	2.056e-02	1.423e-02	9.877e-03	6.264e-03	0.000e+00	0.000e+00
6.039e-02	5.620e-02	5.142e-02	4.623e-02	4.049e-02	2.987e-02	2.130e-02	1.489e-02	1.033e-02	6.367e-03	0.000e+00	0.000e+00
6.039e-02	5.695e-02	5.273e-02	4.732e-02	4.169e-02	3.089e-02	2.213e-02	1.560e-02	1.106e-02	7.150e-03	0.000e+00	0.000e+00
6.039e-02	5.824e-02	5.387e-02	4.852e-02	4.283e-02	3.184e-02	2.290e-02	1.630e-02	1.181e-02	7.558e-03	0.000e+00	0.000e+00
6.039e-02	5.786e-02	5.458e-02	4.946e-02	4.417e-02	3.284e-02	2.372e-02	1.694e-02	1.221e-02	8.305e-03	0.000e+00	0.000e+00
